mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_test_f1
0.030006599426269532,0.015694101048330397,0.0031269550323486327,0.0062539100646972655,10,15,5,"{'max_depth': 10, 'min_samples_leaf': 15, 'min_samples_split': 5}",0.5860927152317881,0.415041782729805,0.6150855365474339,0.618989898989899,0.710948494230228,0.5892316855458308,0.09666532964098236,88,0.5892
0.02838244438171387,0.015544278883569709,0.0031251907348632812,0.0062503814697265625,10,15,10,"{'max_depth': 10, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.5860927152317881,0.415041782729805,0.6150855365474339,0.618989898989899,0.710948494230228,0.5892316855458308,0.09666532964098236,88,0.5892
0.029312992095947267,0.019465648799610245,0.0033267974853515626,0.00616229770232826,10,15,20,"{'max_depth': 10, 'min_samples_leaf': 15, 'min_samples_split': 20}",0.5860927152317881,0.415041782729805,0.6150855365474339,0.618989898989899,0.710948494230228,0.5892316855458308,0.09666532964098236,88,0.5892
0.029240846633911133,0.01624525161070192,0.00208587646484375,0.003043075569321645,10,15,30,"{'max_depth': 10, 'min_samples_leaf': 15, 'min_samples_split': 30}",0.5860927152317881,0.415041782729805,0.6150855365474339,0.618989898989899,0.710948494230228,0.5892316855458308,0.09666532964098236,88,0.5892
0.030905961990356445,0.013870833376843321,0.002372121810913086,0.00043653192038695733,10,15,40,"{'max_depth': 10, 'min_samples_leaf': 15, 'min_samples_split': 40}",0.5826086956521739,0.3956989247311828,0.615993665874901,0.6148208469055375,0.711892797319933,0.5842029860967457,0.10371992241108798,97,0.5842
0.03346991539001465,0.0184786483375625,0.002866315841674805,0.0017912534833477902,10,20,5,"{'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 5}",0.5709401709401709,0.39111747851002865,0.6056060007895776,0.6220789685737309,0.7144450641383157,0.5808375365903646,0.1060725810312189,112,0.5808
0.030440425872802733,0.018312670962370475,0.0010801315307617187,0.000912263718160285,10,20,10,"{'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.5709401709401709,0.39111747851002865,0.6056060007895776,0.6220789685737309,0.7144450641383157,0.5808375365903646,0.1060725810312189,112,0.5808
0.02808351516723633,0.018283569078489714,0.00645136833190918,0.007907656273688623,10,20,20,"{'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 20}",0.5709401709401709,0.39111747851002865,0.6056060007895776,0.6220789685737309,0.7144450641383157,0.5808375365903646,0.1060725810312189,112,0.5808
0.027228689193725585,0.01736624623669336,0.0004723072052001953,0.0009446144104003906,10,20,30,"{'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 30}",0.5709401709401709,0.39111747851002865,0.6056060007895776,0.6220789685737309,0.7144450641383157,0.5808375365903646,0.1060725810312189,112,0.5808
0.03374471664428711,0.015328629357772733,0.0,0.0,10,20,40,"{'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 40}",0.5709401709401709,0.39111747851002865,0.6056060007895776,0.6220789685737309,0.7144450641383157,0.5808375365903646,0.1060725810312189,112,0.5808
0.02828383445739746,0.0208739449622606,0.003114748001098633,0.006229496002197265,10,30,5,"{'max_depth': 10, 'min_samples_leaf': 30, 'min_samples_split': 5}",0.5910652920962199,0.46965699208443273,0.6194398682042833,0.6521907716169058,0.7401890575766256,0.6145083963156934,0.08805841002599095,26,0.6145
0.031333303451538085,0.014062524098112657,0.0,0.0,10,30,10,"{'max_depth': 10, 'min_samples_leaf': 30, 'min_samples_split': 10}",0.5910652920962199,0.46965699208443273,0.6194398682042833,0.6521907716169058,0.7401890575766256,0.6145083963156934,0.08805841002599095,26,0.6145
0.028380870819091797,0.02300118111327075,0.0031690120697021483,0.006338024139404296,10,30,20,"{'max_depth': 10, 'min_samples_leaf': 30, 'min_samples_split': 20}",0.5910652920962199,0.46965699208443273,0.6194398682042833,0.6521907716169058,0.7401890575766256,0.6145083963156934,0.08805841002599095,26,0.6145
0.027808284759521483,0.020703252449674307,0.0033586502075195314,0.006717300415039064,10,30,30,"{'max_depth': 10, 'min_samples_leaf': 30, 'min_samples_split': 30}",0.5910652920962199,0.46965699208443273,0.6194398682042833,0.6521907716169058,0.7401890575766256,0.6145083963156934,0.08805841002599095,26,0.6145
